date/time,j1,j2,j3,j4,j5,j6
2021-04-11 22:27:38.277546,-0.8480241934405726, -1.7232731024371546, -2.202151600514547, -0.7869661490069788, 1.5707980394363403, 2.2934722900390625
2021-04-11 22:27:38.286125,-0.8535392920123499, -1.7201569716082972, -2.205984417592184, -0.7862494627581995, 1.5707980394363403, 2.287957191467285
2021-04-11 22:27:38.294705,-0.8591001669513147, -1.7170727888690394, -2.2097647825824183, -0.785553280507223, 1.5707980394363403, 2.2823963165283203
2021-04-11 22:27:38.303382,-0.8591001669513147, -1.7170727888690394, -2.2097647825824183, -0.785553280507223, 1.5707980394363403, 2.2823963165283203
2021-04-11 22:27:38.311963,-0.8647068182574671, -1.714020077382223, -2.213492218648092, -0.7848785559283655, 1.5707979202270508, 2.276789426803589
2021-04-11 22:27:38.320547,-0.8647068182574671, -1.714020077382223, -2.213492218648092, -0.7848785559283655, 1.5707979202270508, 2.276789426803589
2021-04-11 22:27:38.329148,-0.8703601996051233, -1.7109997908221644, -2.217166248952047, -0.7842243353473108, 1.5707979202270508, 2.2711362838745117
2021-04-11 22:27:38.337720,-0.8760588804828089, -1.70801288286318, -2.2207868734942835, -0.7835906187640589, 1.5707979202270508, 2.265437364578247
2021-04-11 22:27:38.346318,-0.8760588804828089, -1.70801288286318, -2.2207868734942835, -0.7835906187640589, 1.5707979202270508, 2.265437364578247
2021-04-11 22:27:38.354906,-0.8818042914019983, -1.705059830342428, -2.224354092274801, -0.7829769293414515, 1.5707979202270508, 2.2596919536590576
2021-04-11 22:27:38.363492,-0.8875959555255335, -1.7021406332599085, -2.2278669516192835, -0.7823832670794886, 1.5707979202270508, 2.2539002895355225
2021-04-11 22:27:38.372072,-0.8934338728534144, -1.6992562452899378, -2.231325928364889, -0.7818086783038538, 1.5707979202270508, 2.2480623722076416
2021-04-11 22:27:38.380670,-0.8993185202227991, -1.6964071432696741, -2.234730068837301, -0.7812536398517054, 1.5707979202270508, 2.242177963256836
2021-04-11 22:27:38.389259,-0.8993185202227991, -1.6964071432696741, -2.234730068837301, -0.7812536398517054, 1.5707979202270508, 2.242177963256836
2021-04-11 22:27:38.397873,-0.9052494207965296, -1.6935938040362757, -2.238079849873678, -0.7807171980487269, 1.5707979202270508, 2.2362468242645264
2021-04-11 22:27:38.406437,-0.911227051411764, -1.6908171812640589, -2.2413743177997034, -0.7801993528949183, 1.5707979202270508, 2.230269432067871
2021-04-11 22:27:38.415016,-0.917250935231344, -1.688077751790182, -2.2446134726153772, -0.7796996275531214, 1.5707979202270508, 2.224245548248291
2021-04-11 22:27:38.423593,-0.9233210722552698, -1.6853755156146448, -2.2477973143206995, -0.7792180220233362, 1.5707978010177612, 2.218175172805786
2021-04-11 22:27:38.432164,-0.9233210722552698, -1.6853755156146448, -2.2477973143206995, -0.7792180220233362, 1.5707978010177612, 2.218175172805786
2021-04-11 22:27:38.440807,-0.9294384161578577, -1.6827119032489222, -2.250925366078512, -0.7787535826312464, 1.5707978010177612, 2.2120580673217773
2021-04-11 22:27:38.449370,-0.9356015364276331, -1.680086914693014, -2.2539976278888147, -0.7783067862140101, 1.5707978010177612, 2.205894947052002
2021-04-11 22:27:38.458011,-0.9418113867389124, -1.6775015036212366, -2.2570131460772913, -0.7778766790973108, 1.5707978010177612, 2.1996850967407227
2021-04-11 22:27:38.466590,-0.9480674902545374, -1.6749556700335901, -2.2599723974811, -0.7774627844439905, 1.5707978010177612, 2.1934289932250977
2021-04-11 22:27:38.475131,-0.9543693701373499, -1.6724508444415491, -2.2628749052630823, -0.7770651022540491, 1.5707978010177612, 2.187126874923706
2021-04-11 22:27:38.483697,-0.9543693701373499, -1.6724508444415491, -2.2628749052630823, -0.7770651022540491, 1.5707978010177612, 2.187126874923706
2021-04-11 22:27:38.492247,-0.9607179800616663, -1.6699875036822718, -2.2657201925860804, -0.7766836325274866, 1.5707978010177612, 2.1807785034179688
2021-04-11 22:27:38.500809,-0.9671123663531702, -1.667565647755758, -2.268508259450094, -0.7763174215899866, 1.5707978010177612, 2.174384117126465
2021-04-11 22:27:38.509458,-0.9735525290118616, -1.6651862303363245, -2.271238629017965, -0.7759659926043909, 1.5707978010177612, 2.1679439544677734
2021-04-11 22:27:38.518055,-0.9735525290118616, -1.6651862303363245, -2.271238629017965, -0.7759659926043909, 1.5707978010177612, 2.1679439544677734
2021-04-11 22:27:38.526574,-0.9800379912005823, -1.6628502050982874, -2.2739113012896937, -0.7756298224078577, 1.5707976818084717, 2.1614582538604736
2021-04-11 22:27:38.535197,-0.9865697065936487, -1.6605575720416468, -2.2765257994281214, -0.7753074804889124, 1.5707976818084717, 2.1549267768859863
2021-04-11 22:27:38.543721,-0.9931462446795862, -1.658309284840719, -2.2790826002704065, -0.7749994436847132, 1.5707976818084717, 2.148350238800049
2021-04-11 22:27:38.552261,-0.9997676054583948, -1.6561058203326624, -2.2815802733050745, -0.7747047583209437, 1.5707976818084717, 2.141728639602661
2021-04-11 22:27:38.560992,-1.0064342657672327, -1.6539481321917933, -2.2840195337878626, -0.774423901234762, 1.5707976818084717, 2.1350622177124023
2021-04-11 22:27:38.569650,-1.0064342657672327, -1.6539481321917933, -2.2840195337878626, -0.774423901234762, 1.5707976818084717, 2.1350622177124023
2021-04-11 22:27:38.578222,-1.0131452719317835, -1.6518362204181116, -2.2863996664630335, -0.7741554419146937, 1.5707976818084717, 2.1283512115478516
2021-04-11 22:27:38.586872,-1.0199006239520472, -1.6497710386859339, -2.288720671330587, -0.7738993803607386, 1.5707976818084717, 2.121595859527588
2021-04-11 22:27:38.595459,-1.0266998449908655, -1.6477530638324183, -2.2909823099719446, -0.7736557165728968, 1.5707976818084717, 2.1147966384887695
2021-04-11 22:27:38.604070,-1.0335424582110804, -1.645782772694723, -2.2931841055499476, -0.7734239737140101, 1.5707976818084717, 2.1079537868499756
2021-04-11 22:27:38.612655,-1.04042894044985, -1.6438611189471644, -2.295326296483175, -0.7732036749469202, 1.5707975625991821, 2.101067543029785
2021-04-11 22:27:38.621282,-1.04042894044985, -1.6438611189471644, -2.295326296483175, -0.7732036749469202, 1.5707975625991821, 2.101067543029785
2021-04-11 22:27:38.629858,-1.0473578611956995, -1.6419885794269007, -2.29740816751589, -0.772994343434469, 1.5707975625991821, 2.0941386222839355
2021-04-11 22:27:38.638453,-1.0543292204486292, -1.6401656309710901, -2.299429957066671, -0.7727955023394983, 1.5707975625991821, 2.0871670246124268
2021-04-11 22:27:38.647041,-1.061343018208639, -1.638392750416891, -2.3013911882983606, -0.7726071516620081, 1.5707975625991821, 2.080153226852417
2021-04-11 22:27:38.655748,-1.0683983008014124, -1.6366704146014612, -2.3032918612109583, -0.7724288145648401, 1.5707975625991821, 2.0730979442596436
2021-04-11 22:27:38.664352,-1.0754950682269495, -1.6349995771991175, -2.305131498967306, -0.7722604910479944, 1.5707975625991821, 2.0660014152526855
2021-04-11 22:27:38.672950,-1.0754950682269495, -1.6349995771991175, -2.305131498967306, -0.7722604910479944, 1.5707975625991821, 2.0660014152526855
2021-04-11 22:27:38.681570,-1.0826323668109339, -1.6333802382098597, -2.3069101015674036, -0.7721012274371546, 1.5707975625991821, 2.058863878250122
2021-04-11 22:27:38.690136,-1.0898101965533655, -1.631812874470846, -2.308627430592672, -0.7719505468951624, 1.5707974433898926, 2.0516862869262695
2021-04-11 22:27:38.698730,-1.0970271269427698, -1.630298916493551, -2.3102832476245325, -0.7718089262591761, 1.5707974433898926, 2.044469118118286
2021-04-11 22:27:38.707301,-1.104283634816305, -1.6288378874408167, -2.3118775526629847, -0.7716758886920374, 1.5707974433898926, 2.037212610244751
2021-04-11 22:27:38.715913,-1.104283634816305, -1.6288378874408167, -2.3118775526629847, -0.7716758886920374, 1.5707974433898926, 2.037212610244751
2021-04-11 22:27:38.724636,-1.1115787664996546, -1.6274307409869593, -2.3134101072894495, -0.77155048051943, 1.5707974433898926, 2.0299177169799805
2021-04-11 22:27:38.733237,-1.1189115683185022, -1.6260774771319788, -2.314880673085348, -0.7714327017413538, 1.5707974433898926, 2.0225846767425537
2021-04-11 22:27:38.741835,-1.126282040272848, -1.6247790495501917, -2.31628925005068, -0.7713225523578089, 1.5707974433898926, 2.015214204788208
2021-04-11 22:27:38.750460,-1.1336892286883753, -1.6235359350787562, -2.3176355997668665, -0.771219555531637, 1.5707974433898926, 2.0078070163726807
2021-04-11 22:27:38.759029,-1.141132656727926, -1.6223486105548304, -2.3189192453967493, -0.77112323442568, 1.570797324180603, 2.000363826751709
2021-04-11 22:27:38.767597,-1.141132656727926, -1.6223486105548304, -2.3189192453967493, -0.77112323442568, 1.570797324180603, 2.000363826751709
2021-04-11 22:27:38.776183,-1.1486113707171839, -1.6212170759784144, -2.3201406637774866, -0.7710335890399378, 1.570797324180603, 1.9928849935531616
2021-04-11 22:27:38.784753,-1.1561248938189905, -1.6201418081866663, -2.32129937807192, -0.7709506193744105, 1.570797324180603, 1.9853715896606445
2021-04-11 22:27:38.794053,-1.1636722723590296, -1.6191232840167444, -2.322395149861471, -0.7708733717547815, 1.570797324180603, 1.9778242111206055
2021-04-11 22:27:38.802635,-1.1712530295001429, -1.6181615034686487, -2.323427979146139, -0.7708018461810511, 1.570797324180603, 1.9702435731887817
2021-04-11 22:27:38.811366,-1.178866211568014, -1.6172578970538538, -2.324397865925924, -0.7707355658160608, 1.570797324180603, 1.9626303911209106
2021-04-11 22:27:38.819910,-1.1865108648883265, -1.6164115110980433, -2.3253045717822474, -0.770675007496969, 1.570797324180603, 1.954985499382019
2021-04-11 22:27:38.828384,-1.1941865126239222, -1.6156232992755335, -2.3261480967151087, -0.7706196943866175, 1.5707972049713135, 1.9473097324371338
2021-04-11 22:27:38.836896,-1.2018926779376429, -1.6148937384234827, -2.326928202305929, -0.770569149647848, 1.5707972049713135, 1.9396038055419922
2021-04-11 22:27:38.845474,-1.2096274534808558, -1.614222828541891, -2.3276448885547083, -0.7705238501178187, 1.5707972049713135, 1.9318687915802002
2021-04-11 22:27:38.853954,-1.217391316090719, -1.613610569630758, -2.3282981554614466, -0.7704828421222132, 1.5707972049713135, 1.9241052865982056
2021-04-11 22:27:38.862472,-1.217391316090719, -1.613610569630758, -2.3282981554614466, -0.7704828421222132, 1.5707972049713135, 1.9241052865982056
2021-04-11 22:27:38.871083,-1.2251823584186, -1.6130574385272425, -2.3288877646075647, -0.7704461256610315, 1.5707972049713135, 1.9163142442703247
2021-04-11 22:27:38.879562,-1.232999626790182, -1.6125639120685022, -2.329413715993063, -0.7704137007342737, 1.5707972049713135, 1.908496618270874
2021-04-11 22:27:38.888167,-1.2408431212054651, -1.6121295134173792, -2.3298760096179407, -0.7703855673419397, 1.5707972049713135, 1.9006532430648804
2021-04-11 22:27:38.897153,-1.248711411152975, -1.6117551962481897, -2.3302744070636194, -0.7703617254840296, 1.570797085762024, 1.8927851915359497
2021-04-11 22:27:38.905744,-1.2566030661212366, -1.6114404837237757, -2.330609146748678, -0.7703416983233851, 1.570797085762024, 1.8848932981491089
2021-04-11 22:27:38.914358,-1.2645180861102503, -1.611185375844137, -2.3308799902545374, -0.7703259626971644, 1.570797085762024, 1.8769783973693848
2021-04-11 22:27:38.923048,-1.272454563771383, -1.6109908262835901, -2.3310869375811976, -0.7703135649310511, 1.570797085762024, 1.8690416812896729
2021-04-11 22:27:38.931679,-1.280412499104635, -1.6108563582049769, -2.3312299887286585, -0.7703049818622034, 1.570797085762024, 1.8610841035842896
2021-04-11 22:27:38.940310,-1.2883899847613733, -1.610781494771139, -2.33130914369692, -0.7703006903277796, 1.570797085762024, 1.8531064987182617
2021-04-11 22:27:38.948892,-1.2963865439044397, -1.6107671896563929, -2.3313244024859827, -0.7702997366534632, 1.5707969665527344, 1.8451100587844849
2021-04-11 22:27:38.957515,-1.2963865439044397, -1.6107671896563929, -2.3313244024859827, -0.7702997366534632, 1.5707969665527344, 1.8451100587844849
2021-04-11 22:27:38.966111,-1.3044007460223597, -1.6108134428607386, -2.331275765095846, -0.7703025976764124, 1.5707969665527344, 1.8370957374572754
2021-04-11 22:27:38.974709,-1.312432114277975, -1.6109193007098597, -2.331162993107931, -0.7703092733966272, 1.5707969665527344, 1.8290644884109497
2021-04-11 22:27:38.983286,-1.3204787413226526, -1.6110852400409144, -2.330986563359396, -0.7703192869769495, 1.5707969665527344, 1.8210175037384033
2021-04-11 22:27:38.991884,-1.3285406271563929, -1.6113117376910608, -2.3307459990130823, -0.7703335920916956, 1.5707969665527344, 1.812955617904663
2021-04-11 22:27:39.000510,-1.3285406271563929, -1.6113117376910608, -2.3307459990130823, -0.7703335920916956, 1.5707969665527344, 1.812955617904663
2021-04-11 22:27:39.009117,-1.336616341267721, -1.6115978399859827, -2.3304417769061487, -0.7703517119037073, 1.5707969665527344, 1.804880142211914
2021-04-11 22:27:39.017671,-1.3447044531451624, -1.6119440237628382, -2.330073658620016, -0.7703741232501429, 1.5707968473434448, 1.7967920303344727
2021-04-11 22:27:39.026323,-1.3528040091144007, -1.612349812184469, -2.329641644154684, -0.7703998724566858, 1.5707968473434448, 1.7886923551559448
2021-04-11 22:27:39.034934,-1.3609140555011194, -1.6128152052508753, -2.3291459719287317, -0.7704303900348108, 1.5707968473434448, 1.780582070350647
2021-04-11 22:27:39.043590,-1.3609140555011194, -1.6128152052508753, -2.3291459719287317, -0.7704303900348108, 1.5707968473434448, 1.780582070350647
2021-04-11 22:27:39.052348,-1.3690336386310022, -1.6133397261248987, -2.3285866419421595, -0.7704647223102015, 1.5707968473434448, 1.7724624872207642
2021-04-11 22:27:39.060966,-1.3771618048297327, -1.6139238516436976, -2.327963892613546, -0.7705038229571741, 1.5707968473434448, 1.7643345594406128
2021-04-11 22:27:39.069593,-1.3852971235858362, -1.6145671049701136, -2.3272772471057337, -0.7705472151385706, 1.5707968473434448, 1.7561994791030884
2021-04-11 22:27:39.078165,-1.3934381643878382, -1.6152690092669886, -2.3265274206744593, -0.7705953756915491, 1.5707967281341553, 1.7480581998825073
2021-04-11 22:27:39.086784,-1.3934381643878382, -1.6152690092669886, -2.3265274206744593, -0.7705953756915491, 1.5707967281341553, 1.7480581998825073
2021-04-11 22:27:39.095383,-1.4015844503985804, -1.6160290876971644, -2.3257139364825647, -0.7706483046161097, 1.5707967281341553, 1.7399117946624756
2021-04-11 22:27:39.103927,-1.4097350279437464, -1.6168478170977991, -2.3248372713672083, -0.7707064787494105, 1.5707967281341553, 1.7317615747451782
2021-04-11 22:27:39.112509,-1.4178879896747034, -1.6177242437945765, -2.32389742532839, -0.7707698980914515, 1.5707967281341553, 1.723608374595642
2021-04-11 22:27:39.121123,-1.4178879896747034, -1.6177242437945765, -2.32389742532839, -0.7707698980914515, 1.5707967281341553, 1.723608374595642
2021-04-11 22:27:39.129884,-1.4260428587542933, -1.6186583677874964, -2.3228946367846888, -0.7708385626422327, 1.5707967281341553, 1.7154535055160522
2021-04-11 22:27:39.138438,-1.4341986815081995, -1.6196497122394007, -2.3218286673175257, -0.7709129492389124, 1.5707967281341553, 1.707297921180725
2021-04-11 22:27:39.147027,-1.4423535505877894, -1.6206978003131312, -2.320699993764059, -0.7709935347186487, 1.5707966089248657, 1.6991426944732666
2021-04-11 22:27:39.155629,-1.4505074659930628, -1.6218026320086878, -2.3195083777057093, -0.7710803190814417, 1.5707966089248657, 1.6909890174865723
2021-04-11 22:27:39.164237,-1.458658520375387, -1.6229637304889124, -2.318254295979635, -0.7711733023272913, 1.5707966089248657, 1.6828378438949585
2021-04-11 22:27:39.172838,-1.4668062368976038, -1.6241806189166468, -2.3169377485858362, -0.7712729612933558, 1.5707966089248657, 1.6746903657913208
2021-04-11 22:27:39.181437,-1.4668062368976038, -1.6241806189166468, -2.3169377485858362, -0.7712729612933558, 1.5707966089248657, 1.6746903657913208
2021-04-11 22:27:39.190028,-1.4749487082110804, -1.6254528204547327, -2.315558973942892, -0.7713797728167933, 1.5707966089248657, 1.6665475368499756
2021-04-11 22:27:39.198631,-1.4830859343158167, -1.626779858266012, -2.314117733632223, -0.7714937368976038, 1.5707964897155762, 1.6584104299545288
2021-04-11 22:27:39.207235,-1.49121600786318, -1.6281612555133265, -2.3126147429095667, -0.7716153303729456, 1.5707964897155762, 1.6502801179885864
2021-04-11 22:27:39.215812,-1.499338452016012, -1.6295965353595179, -2.311049763356344, -0.7717450300799769, 1.5707964897155762, 1.642157793045044
2021-04-11 22:27:39.224451,-1.5074523130999964, -1.6310856978045862, -2.309423271809713, -0.7718828360186976, 1.5707964897155762, 1.6340441703796387
2021-04-11 22:27:39.233067,-1.5074523130999964, -1.6310856978045862, -2.309423271809713, -0.7718828360186976, 1.5707964897155762, 1.6340441703796387
2021-04-11 22:27:39.241646,-1.5155556837665003, -1.6326277891742151, -2.307735029851095, -0.7720287481891077, 1.5707964897155762, 1.6259405612945557
2021-04-11 22:27:39.250221,-1.5236485640155237, -1.6342223326312464, -2.3059855143176478, -0.7721837202655237, 1.5707964897155762, 1.6178478002548218
2021-04-11 22:27:39.258863,-1.531729523335592, -1.6358688513385218, -2.3041749636279505, -0.7723477522479456, 1.5707963705062866, 1.609766960144043
2021-04-11 22:27:39.267506,-1.539797608052389, -1.637566391621725, -2.3023033777820032, -0.7725217978106897, 1.5707963705062866, 1.6016989946365356
2021-04-11 22:27:39.276158,-1.539797608052389, -1.637566391621725, -2.3023033777820032, -0.7725217978106897, 1.5707963705062866, 1.6016989946365356
2021-04-11 22:27:39.284796,-1.5478513876544397, -1.639315430318014, -2.300370995198385, -0.7727049032794397, 1.5707963705062866, 1.5936448574066162
2021-04-11 22:27:39.293468,-1.5558908621417444, -1.6411145369159144, -2.298378054295675, -0.7728989760028284, 1.5707963705062866, 1.5856056213378906
2021-04-11 22:27:39.302100,-1.5639141241656702, -1.642963711415426, -2.2963245550738733, -0.7731030623065394, 1.5707963705062866, 1.5775820016860962
2021-04-11 22:27:39.310677,-1.571921173726217, -1.644862476979391, -2.294211212788717, -0.773318115864889, 1.5707963705062866, 1.5695751905441284
2021-04-11 22:27:39.319255,-1.571921173726217, -1.644862476979391, -2.294211212788717, -0.773318115864889, 1.5707963705062866, 1.5695751905441284
2021-04-11 22:27:39.327822,-1.5799105803119105, -1.6468094030963343, -2.292037550603048, -0.7735446135150355, 1.570796251296997, 1.5615860223770142
2021-04-11 22:27:39.336453,-1.5878809134112757, -1.6488044897662562, -2.289804522191183, -0.7737825552569788, 1.570796251296997, 1.5536152124404907
2021-04-11 22:27:39.345041,-1.595832649861471, -1.6508472601519983, -2.287511650715963, -0.7740324179278772, 1.570796251296997, 1.5456639528274536
2021-04-11 22:27:39.353636,-1.6037634054767054, -1.6529367605792444, -2.2851596514331263, -0.774294678364889, 1.570796251296997, 1.5377328395843506
2021-04-11 22:27:39.362221,-1.611673657094137, -1.6550729910479944, -2.282748524342672, -0.7745698134051722, 1.570796251296997, 1.529822826385498
2021-04-11 22:27:39.370814,-1.619561497365133, -1.657254997883932, -2.28027850786318, -0.7748582998858851, 1.570796251296997, 1.5219348669052124
2021-04-11 22:27:39.380472,-1.619561497365133, -1.657254997883932, -2.28027850786318, -0.7748582998858851, 1.570796251296997, 1.5219348669052124
2021-04-11 22:27:39.388994,-1.635268513356344, -1.6617534796344202, -2.275162998829977, -0.7754753271685999, 1.5707961320877075, 1.5062278509140015
2021-04-11 22:27:39.397502,-1.635268513356344, -1.6617534796344202, -2.275162998829977, -0.7754753271685999, 1.5707961320877075, 1.5062278509140015
2021-04-11 22:27:39.405991,-1.643085781727926, -1.6640690008746546, -2.272517983113424, -0.7758048216449183, 1.5707961320877075, 1.4984104633331299
2021-04-11 22:27:39.414546,-1.6508782545672815, -1.6664279142962855, -2.2698147932635706, -0.7761486212359827, 1.5707961320877075, 1.4906182289123535
2021-04-11 22:27:39.423137,-1.6586445013629358, -1.6688292662249964, -2.2670543829547327, -0.7765076796161097, 1.5707961320877075, 1.4828517436981201
2021-04-11 22:27:39.431610,-1.666384522114889, -1.6712730566607874, -2.2642362753497522, -0.7768819967852991, 1.5707961320877075, 1.4751118421554565
2021-04-11 22:27:39.440168,-1.6740973631488245, -1.673758331929342, -2.2613609472857874, -0.7772720495807093, 1.570796012878418, 1.4673992395401
2021-04-11 22:27:39.448712,-1.681782070790426, -1.6762846151935022, -2.2584288755999964, -0.7776783148394983, 1.570796012878418, 1.4597145318984985
2021-04-11 22:27:39.457225,-1.6894381682025355, -1.6788514296161097, -2.255440060292379, -0.7781003157245081, 1.570796012878418, 1.4520584344863892
2021-04-11 22:27:39.465881,-1.6894381682025355, -1.6788514296161097, -2.255440060292379, -0.7781003157245081, 1.570796012878418, 1.4520584344863892
2021-04-11 22:27:39.474440,-1.6970647017108362, -1.6814573446856897, -2.252394501362936, -0.7785394827472132, 1.570796012878418, 1.4444315433502197
2021-04-11 22:27:39.482949,-1.7046616713153284, -1.6841028372394007, -2.2492931524859827, -0.7789953390704554, 1.570796012878418, 1.436834692955017
2021-04-11 22:27:39.491548,-1.7122281233416956, -1.686786953602926, -2.24613601366152, -0.7794688383685511, 1.570796012878418, 1.42926824092865
2021-04-11 22:27:39.500078,-1.7197635809527796, -1.6895087401019495, -2.242923084889547, -0.7799599806415003, 1.5707958936691284, 1.4217329025268555
2021-04-11 22:27:39.508614,-1.7197635809527796, -1.6895087401019495, -2.242923084889547, -0.7799599806415003, 1.5707958936691284, 1.4217329025268555
2021-04-11 22:27:39.517166,-1.727267090474264, -1.6922677198993128, -2.239654843007223, -0.7804692427264612, 1.5707958936691284, 1.414229154586792
2021-04-11 22:27:39.525719,-1.7347386519061487, -1.695063892995016, -2.236331288014547, -0.7809966246234339, 1.5707958936691284, 1.4067575931549072
2021-04-11 22:27:39.534303,-1.7347386519061487, -1.695063892995016, -2.236331288014547, -0.7809966246234339, 1.5707958936691284, 1.4067575931549072
2021-04-11 22:27:39.542851,-1.7421773115741175, -1.6978958288775843, -2.232952896748678, -0.7815426031695765, 1.5707958936691284, 1.399318814277649
2021-04-11 22:27:39.551377,-1.7495830694781702, -1.7007635275470179, -2.2295201460467737, -0.7821081320392054, 1.5707958936691284, 1.3919132947921753
2021-04-11 22:27:39.559923,-1.7569549719439905, -1.7036660353290003, -2.2260330359088343, -0.7826927343951624, 1.5707958936691284, 1.3845415115356445
2021-04-11 22:27:39.568472,-1.7642925421344202, -1.7066033522235315, -2.2224915663348597, -0.7832968870746058, 1.5707958936691284, 1.3772038221359253
2021-04-11 22:27:39.577022,-1.7715957800494593, -1.709574047719137, -2.218896214162008, -0.7839210669146937, 1.5707957744598389, 1.3699008226394653
2021-04-11 22:27:39.585556,-1.778863255177633, -1.712578598652975, -2.215247456227438, -0.7845652739154261, 1.5707957744598389, 1.3626328706741333
2021-04-11 22:27:39.594166,-1.786095921193258, -1.7156155745135706, -2.2115452925311487, -0.7852304617511194, 1.5707957744598389, 1.3554004430770874
2021-04-11 22:27:39.602923,-1.7932923475848597, -1.7186849753009241, -2.207790199910299, -0.7859161535846155, 1.5707957744598389, 1.3482038974761963
2021-04-11 22:27:39.611616,-1.7932923475848597, -1.7186849753009241, -2.207790199910299, -0.7859161535846155, 1.5707957744598389, 1.3482038974761963
2021-04-11 22:27:39.621305,-1.8004525343524378, -1.721785847340719, -2.203982655202047, -0.7866228262530726, 1.5707957744598389, 1.3410437107086182
2021-04-11 22:27:39.629938,-1.8075764814959925, -1.7249181906329554, -2.2001221815692347, -0.7873509565936487, 1.5707957744598389, 1.3339200019836426
2021-04-11 22:27:39.638451,-1.8146632353412073, -1.7280810515033167, -2.19620925584902, -0.7881010214435022, 1.5707956552505493, 1.3268332481384277
2021-04-11 22:27:39.647035,-1.8146632353412073, -1.7280810515033167, -2.19620925584902, -0.7881010214435022, 1.5707956552505493, 1.3268332481384277
2021-04-11 22:27:39.655607,-1.8217123190509241, -1.731274429951803, -2.192244354878561, -0.7888725439654749, 1.5707956552505493, 1.3197839260101318
2021-04-11 22:27:39.664164,-1.828724209462301, -1.7344968954669397, -2.188227955495016, -0.7896664778338831, 1.5707956552505493, 1.3127720355987549
2021-04-11 22:27:39.672726,-1.83569842973818, -1.737748924885885, -2.184159580861227, -0.7904828230487269, 1.5707956552505493, 1.305798053741455
2021-04-11 22:27:39.681275,-1.8426340262042444, -1.7410295645343226, -2.18004018465151, -0.7913215796100062, 1.5707956552505493, 1.2988622188568115
2021-04-11 22:27:39.689905,-1.8495314756976526, -1.744338337575094, -2.1758697668658655, -0.7921832243548792, 1.5707956552505493, 1.2919648885726929
2021-04-11 22:27:39.698456,-1.8495314756976526, -1.744338337575094, -2.1758697668658655, -0.7921832243548792, 1.5707956552505493, 1.2919648885726929
2021-04-11 22:27:39.707005,-1.8495314756976526, -1.744338337575094, -2.1758697668658655, -0.7921832243548792, 1.5707956552505493, 1.2919648885726929
2021-04-11 22:27:39.715552,-1.8563903013812464, -1.7476747671710413, -2.1716483275042933, -0.7930682341205042, 1.5707956552505493, 1.2851060628890991
2021-04-11 22:27:39.724077,-1.8563903013812464, -1.7476747671710413, -2.1716483275042933, -0.7930682341205042, 1.5707956552505493, 1.2851060628890991
2021-04-11 22:27:39.732624,-1.8632100264178675, -1.7510383764850062, -2.1673763434039515, -0.793976132069723, 1.5707955360412598, 1.278286099433899
2021-04-11 22:27:39.741188,-1.8699911276446741, -1.7544291655169886, -2.1630542914019983, -0.7949078718768519, 1.5707955360412598, 1.2715052366256714
2021-04-11 22:27:39.749813,-1.8699911276446741, -1.7544291655169886, -2.1630542914019983, -0.7949078718768519, 1.5707955360412598, 1.2715052366256714
2021-04-11 22:27:39.758453,-1.87673265138735, -1.7578461805926722, -2.158682171498434, -0.7958634535418909, 1.5707955360412598, 1.264763593673706
2021-04-11 22:27:39.767373,-1.883435074483053, -1.7612889448748987, -2.154259983693258, -0.7968424002276819, 1.5707955360412598, 1.258061408996582
2021-04-11 22:27:39.775993,-1.890097443257467, -1.7647574583636683, -2.149788204823629, -0.7978461424456995, 1.5707955360412598, 1.2513988018035889
2021-04-11 22:27:39.784658,-1.8967207113849085, -1.7682507673846644, -2.145266834889547, -0.7988737265216272, 1.5707955360412598, 1.2447757720947266
2021-04-11 22:27:39.793280,-1.9033034483539026, -1.7717693487750452, -2.14069635072817, -0.7999261061297815, 1.5707955360412598, 1.2381926774978638
2021-04-11 22:27:39.801871,-1.9033034483539026, -1.7717693487750452, -2.14069635072817, -0.7999261061297815, 1.5707955360412598, 1.2381926774978638
2021-04-11 22:27:39.810430,-1.909846607838766, -1.7753117720233362, -2.1360767523394983, -0.8010028044330042, 1.5707955360412598, 1.23164963722229
2021-04-11 22:27:39.819004,-1.9163497130023401, -1.7788780371295374, -2.1314085165606897, -0.8021042982684534, 1.5707954168319702, 1.2251465320587158
2021-04-11 22:27:39.827565,-1.9228127638446253, -1.7824681440936487, -2.1266921202289026, -0.8032310644732874, 1.5707954168319702, 1.2186836004257202
2021-04-11 22:27:39.836133,-1.9292352835284632, -1.7860811392413538, -2.1219266096698206, -0.8043831030475062, 1.5707954168319702, 1.2122609615325928
2021-04-11 22:27:39.844690,-1.9292352835284632, -1.7860811392413538, -2.1219266096698206, -0.8043831030475062, 1.5707954168319702, 1.2122609615325928
2021-04-11 22:27:39.853242,-1.935617748891012, -1.7897174994098108, -2.1171134153949183, -0.8055604139911097, 1.5707954168319702, 1.205878496170044
2021-04-11 22:27:39.861823,-1.9419601599322718, -1.7933757940875452, -2.1122525374041956, -0.806762997304098, 1.5707954168319702, 1.1995364427566528
2021-04-11 22:27:39.870393,-1.948261562977926, -1.7970565001117151, -2.1073434988604944, -0.8079918066607874, 1.5707954168319702, 1.1932346820831299
2021-04-11 22:27:39.878907,-1.9545229117022913, -1.8007586638080042, -2.102386776600973, -0.8092458883868616, 1.5707954168319702, 1.1869734525680542
